date,open,high,low,close,adj_close,volume
20-09-2023,138.0099945,138.0099945,143.2700043,137.9499969,142.7599945,5189000
21-09-2023,132.75,132.75,135.9799957,132.3899994,135.5549927,8514300
22-09-2023,132.1999969,132.1999969,134.1840057,131.1199951,133.7100067,4278500
25-09-2023,134.1399994,134.1399994,134.25,130.8000031,130.8000031,4154500
26-09-2023,132.2799988,132.2799988,133.9400024,131.1699982,132.7799988,4194000
27-09-2023,134.0299988,134.0299988,134.8999939,131.2200012,133.8000031,3771300
28-09-2023,136.4700012,136.4700012,138.2299957,132.8800049,133.6499939,4058900
29-09-2023,137.2100067,137.2100067,141.0749969,136.3600006,138.0500031,4782100
02-10-2023,136.5599976,136.5599976,138,135.3600006,136.5500031,3489100
03-10-2023,127.7300034,127.7300034,133.4100037,126.4899979,132.1699982,9019700
04-10-2023,127.4100037,127.4100037,130.2200012,127.2949982,128.75,5822000
05-10-2023,124.9899979,124.9899979,126.6200027,121.6699982,126.5400009,7630200
06-10-2023,126.3600006,126.3600006,127.4000015,122.0199966,123,5153700
09-10-2023,127.7699966,127.7699966,127.9199982,121.8099976,124,5092000
10-10-2023,131.5899963,131.5899963,132.7799988,126.9499969,127.6900024,5114700
11-10-2023,130,130,132.6900024,128.5200043,132.1199951,3456500
12-10-2023,125.9700012,125.9700012,130.4100037,124.8199997,130.2899933,4023300
13-10-2023,124.0800018,124.0800018,129.8399963,123.5500031,127.6100006,4926500
16-10-2023,125.1900024,125.1900024,126.7600021,124.185997,125.1900024,2706100
17-10-2023,125.7099991,125.7099991,126.7799988,122.6600037,123.7600021,3073600
18-10-2023,122.1699982,122.1699982,124.3499985,121.7200012,123.0199966,4098400
19-10-2023,119.9700012,119.9700012,123.4800034,119.3300018,122.3899994,4374400
20-10-2023,116.4899979,116.4899979,119.9199982,116.0800018,119.4899979,6195500
23-10-2023,120.3899994,120.3899994,122.5250015,115.5500031,116.4800034,5442500
24-10-2023,122.0100021,122.0100021,123.1699982,120.5699997,121.1800003,3651600
25-10-2023,118.5,118.5,120.75,118.3199997,120.75,4844500
26-10-2023,115.4700012,115.4700012,119.5479965,114.4000015,118.1399994,5217500
27-10-2023,114.0899963,114.0899963,116.7450027,113.2350006,116.2099991,5201600
30-10-2023,116.9499969,116.9499969,118.5899963,115.3499985,117.1500015,5218000
31-10-2023,118.2900009,118.2900009,118.6900024,114.9100037,117.1299973,4647400
01-11-2023,119.4700012,119.4700012,119.8899994,116.6600037,118.25,9336500
02-11-2023,115.5,115.5,122.7399979,114.0999985,122.5100021,14053500
03-11-2023,122.6399994,122.6399994,123.4499969,117.3799973,117.9800034,9020400
06-11-2023,118.1699982,118.1699982,123.9300003,116.8499985,123.2149963,7702000
07-11-2023,121.0800018,121.0800018,122.1800003,118.0999985,118.25,5163900
08-11-2023,117.6600037,117.6600037,121.1999969,116.1790009,119.4300003,7814000
09-11-2023,115.5199966,115.5199966,119.5299988,115.1999969,118.3499985,5519600
10-11-2023,118.1500015,118.1500015,118.5400009,114.1699982,114.5250015,4773500
13-11-2023,119.1500015,119.1500015,119.8600006,117.401001,117.5100021,3408800
14-11-2023,126.6800003,126.6800003,127.1200027,121.5100021,122.3550034,8405200
15-11-2023,128.3500061,128.3500061,131.6199951,127.060997,128,6851400
16-11-2023,126.2799988,126.2799988,128.3999939,125.3099976,127.1200027,4177300
17-11-2023,127.1500015,127.1500015,127.9700012,125.4499969,126.6500015,3795700
20-11-2023,129.6999969,129.6999969,130.9499969,127.0100021,127.4000015,4634600
21-11-2023,126.8199997,126.8199997,128.0500031,124.9300003,128,4587100
22-11-2023,129.0399933,129.0399933,130.5800018,127.7099991,127.75,3973900
24-11-2023,128.3699951,128.3699951,129.5899963,127.7799988,129.0500031,2058900
27-11-2023,129,129,129.5599976,125.8499985,127.5,4408400
28-11-2023,127.5599976,127.5599976,129.5399933,125.8499985,128.7899933,4024400
29-11-2023,126.4800034,126.4800034,129.5829926,126.0599976,127,4615400
30-11-2023,126.3399963,126.3399963,128.1300049,125.0849991,127,5956300
01-12-2023,135.0200043,135.0200043,135.4199982,125.4000015,125.5,7424800
04-12-2023,133.6999969,133.6999969,136.75,132.7200012,134,5263400
05-12-2023,133.7100067,133.7100067,135.7050018,132.6600037,132.6799927,4202200
06-12-2023,135.3099976,135.3099976,138.4799957,135.1399994,135.5899963,4932000
07-12-2023,139.8399963,139.8399963,141.1600037,135.4299927,135.5099945,7108600
08-12-2023,140.6799927,140.6799927,141.5399933,137.8000031,138.1900024,4411200
11-12-2023,142.9100037,142.9100037,144.5,140.8500061,141.3600006,4560500
12-12-2023,140.5500031,140.5500031,141.0599976,137.5800018,137.8999939,6823200
13-12-2023,144.5099945,144.5099945,144.9400024,140.3399963,142.9499969,6673900
14-12-2023,147.2599945,147.2599945,149.9199982,144.9799957,145,9568600
15-12-2023,146.6000061,146.6000061,148.7299957,145.8600006,147.2599945,8239000
18-12-2023,147.5,147.5,148.4600067,146.1199951,147.1600037,4175200
19-12-2023,146.9100037,146.9100037,148.6100006,146.6799927,147.5,5090400
20-12-2023,141.0700073,141.0700073,146.5,140.6499939,146.5,5718000
21-12-2023,142.0899963,142.0899963,143.4900055,140.3099976,142.3699951,3318500
22-12-2023,140.8000031,140.8000031,142.5099945,139.7299957,141.8800049,2937400
26-12-2023,138.7200012,138.7200012,141,137.7700043,141,4384800
27-12-2023,136.5500031,136.5500031,139.1349945,136.0500031,139.1349945,3989600
28-12-2023,137,137,137.1900024,135.6950073,136.5500031,2770800
29-12-2023,136.1399994,136.1399994,137.8699951,135.4299927,136.7100067,3076100
02-01-2024,134.4799957,134.4799957,135.6000061,133.3399963,134.4299927,3485200
03-01-2024,133.4199982,133.4199982,134.5399933,130.8200073,132.7100067,4266600
04-01-2024,133.7200012,133.7200012,137.0339966,132.5,132.8600006,4056900
05-01-2024,135.9799957,135.9799957,136.6499939,133.8950043,134.25,4006600
08-01-2024,140.0800018,140.0800018,140.25,136.6100006,137.3099976,4179700
09-01-2024,139.5299988,139.5299988,139.5399933,137.7899933,138.5200043,3560900
10-01-2024,139.7599945,139.7599945,140.8249969,138.6999969,139.1999969,2492700
11-01-2024,139.4499969,139.4499969,141.1999969,137.5500031,140.7100067,2383500
12-01-2024,137.1399994,137.1399994,140.9900055,137.1300049,139.3500061,2482000
16-01-2024,135.0200043,135.0200043,136,133.6699982,135.8999939,5514800
17-01-2024,134.9799957,134.9799957,135.0899963,131.1000061,132.8399963,3039700
18-01-2024,137.0399933,137.0399933,139.5350037,135.2250061,137,5273000
19-01-2024,139.9299927,139.9299927,140.2850037,136.3200073,138.6000061,4089100
22-01-2024,142.0099945,142.0099945,144.0500031,140.8999939,141.1549988,4482900
23-01-2024,142.3000031,142.3000031,143.9299927,140.5200043,142.75,3882100
24-01-2024,141.1900024,141.1900024,144.1000061,139.5800018,143.8099976,4857200
25-01-2024,142.1100006,142.1100006,143.2899933,140.3679962,143.1999969,3677500
26-01-2024,149.6199951,149.6199951,151.5299988,141.4900055,142.1100006,11342600
29-01-2024,152.6999969,152.6999969,153.3800049,148.5399933,150,5316300
30-01-2024,149.4400024,149.4400024,151.0299988,148.6799927,150.5399933,3884000
31-01-2024,144.1399994,144.1399994,148.7400055,143.9199982,148.6450043,4126600
01-02-2024,146.4900055,146.4900055,146.8500061,143.6499939,144.8000031,3416700
02-02-2024,146.5500031,146.5500031,148.0800018,141.2400055,143.9900055,4252800
05-02-2024,144.7799988,144.7799988,146.3999939,142.6799927,146.0899963,3010900
06-02-2024,144.5299988,144.5299988,145.1300049,142.9519958,145.1000061,3697600
07-02-2024,147.5500031,147.5500031,148.7700043,143.8600006,145.1199951,4214100
08-02-2024,150.5399933,150.5399933,150.6699982,148.0599976,149.25,3508300
09-02-2024,147.5950012,147.5950012,148.6799927,145.1799927,145.8399963,5006800
12-02-2024,153.8000031,153.8000031,157.3450012,148.3399963,148.6799927,7909500
13-02-2024,150.8200073,150.8200073,153.0200043,148.5800018,149.2100067,11801700
14-02-2024,148.1999969,148.1999969,149.5299988,142.5700073,146.1600037,16021800
15-02-2024,157.6900024,157.6900024,158.2700043,148.75,148.9100037,11923000
16-02-2024,152.5099945,152.5099945,156.1000061,151.7799988,156.1000061,6520100
20-02-2024,148.1499939,148.1499939,150.6799927,145.8800049,150.3099976,5229700
21-02-2024,149.2400055,149.2400055,149.2599945,145.3959961,145.9799957,4561400
22-02-2024,155.2599945,155.2599945,155.6999969,150.2649994,151.0200043,6115000
23-02-2024,152.6600037,152.6600037,155.3000031,150.8249969,153.2700043,4851100
26-02-2024,149.2700043,149.2700043,150.1799927,148.5599976,149.9600067,5277900
27-02-2024,152.0599976,152.0599976,152.4700012,149.2299957,150,4623700
28-02-2024,153.4299927,153.4299927,154.8999939,151.7899933,152.0299988,4329100
29-02-2024,157.4700012,157.4700012,160,153.2200012,153.3999939,8002300
01-03-2024,159.7200012,159.7200012,160.9799957,156.8110046,157.2299957,5367300
04-03-2024,158.0899963,158.0899963,163.0149994,157.9299927,159.8999939,4403200
05-03-2024,159.3300018,159.3300018,159.9799957,156.1399994,157.1999969,4714300
06-03-2024,163.8699951,163.8699951,164.5899963,160.0700073,160.1000061,5167900
07-03-2024,163.5399933,163.5399933,165.3849945,162.2400055,165,3810300
08-03-2024,164.9100037,164.9100037,168.1900024,163.4799957,166,4105700
11-03-2024,162.9900055,162.9900055,164.2599945,161.9750061,163.7599945,3149600
12-03-2024,166.6699982,166.6699982,167,162.7299957,163,3945900
13-03-2024,164.7599945,164.7599945,168,160.6900024,162.4199982,7502800
14-03-2024,166.4400024,166.4400024,166.7200012,162.7200012,165.7400055,5078100
15-03-2024,160.6399994,160.6399994,166.522995,160.1600037,166.3899994,7153800
18-03-2024,161.8600006,161.8600006,162.8699951,160.6000061,161.9450073,4296900
19-03-2024,161.7899933,161.7899933,164.1000061,161.0549927,161.4900055,3420700
20-03-2024,164.7100067,164.7100067,165.75,162.2649994,162.3899994,4766300
21-03-2024,168.1799927,168.1799927,170.1000061,165,165.8099976,5986500
22-03-2024,167.8600006,167.8600006,168.8000031,166.6399994,167,2837000
25-03-2024,167.9900055,167.9900055,169.0800018,166.2799988,167.8600006,3216100
26-03-2024,167.3899994,167.3899994,170,167.3200073,169.6900024,2747700
27-03-2024,166.4100037,166.4100037,169.1100006,165.5,169.1100006,3921900
28-03-2024,164.9600067,164.9600067,167.3800049,164.5899963,166.5700073,3416000
01-04-2024,163.3699951,163.3699951,166.7200012,162.75,166.4299927,2496300
02-04-2024,160.1100006,160.1100006,160.9799957,158.6799927,160.9499969,4000900
03-04-2024,159.3399963,159.3399963,161.3300018,158.5800018,158.75,2288100
04-04-2024,158.8399963,158.8399963,163.6499939,158.5200043,161.2200012,3539700
05-04-2024,161.7700043,161.7700043,162.7100067,158.8999939,159.1499939,2225900
08-04-2024,160.2700043,160.2700043,161.1799927,159.2899933,160.3600006,2299000
09-04-2024,162.6600037,162.6600037,163.2050018,159.9100037,161.5500031,2290200
10-04-2024,160.2799988,160.2799988,160.9600067,158.6300049,159.6300049,2478600
11-04-2024,165.4199982,165.4199982,166.2200012,158.8999939,159,3580300
12-04-2024,159.3699951,159.3699951,162.7120056,158.7799988,162.4199982,3700500
15-04-2024,155.6000061,155.6000061,162.8999939,154.4100037,161.8099976,3723300
16-04-2024,156.6600037,156.6600037,158.9400024,155.3000031,155.8300018,2728600
17-04-2024,158.3699951,158.3699951,159.6999969,156.4100037,158.4499969,3905000
18-04-2024,160.1000061,160.1000061,162.9400024,159.2100067,159.6000061,3930400
19-04-2024,155.0099945,155.0099945,160.3350067,154.5599976,159.5399933,3904800
22-04-2024,156.6100006,156.6100006,157.25,153.7649994,156.1900024,3030000
23-04-2024,160.9499969,160.9499969,161.1399994,156.6999969,157.2400055,3455400
24-04-2024,162.8399963,162.8399963,166.7449951,161.0899963,164.4750061,3854500
25-04-2024,163.0099945,163.0099945,163.7299957,159.5,161.5099945,2401800
26-04-2024,164.2299957,164.2299957,165.1600037,162.7700043,163.6799927,2821100
29-04-2024,162.25,162.25,165.5,161.2799988,164.75,2312600
30-04-2024,158.5700073,158.5700073,162.0899963,158.5200043,160.5599976,3017900
01-05-2024,156.1600037,156.1600037,160.9499969,156,157.5800018,2752100
02-05-2024,158.3300018,158.3300018,158.3999939,153.1999969,157.2100067,4778400
03-05-2024,159.7100067,159.7100067,165.5,159.1499939,161.8099976,4529900
06-05-2024,162,162,162.4100037,160.1699982,161,2912200
07-05-2024,159.8099976,159.8099976,162.8800049,159.75,161.8099976,2916200
08-05-2024,157.8999939,157.8999939,158.6199951,155.8399963,157.1000061,8236500
09-05-2024,147.0500031,147.0500031,150.0050049,145.5700073,146.6000061,14802600
10-05-2024,146.3200073,146.3200073,148.1199951,144.6300049,147.75,5524800
13-05-2024,149.1300049,149.1300049,149.2400055,145.6999969,147.0500031,5647500
14-05-2024,146.6999969,146.6999969,149.3999939,146.3099976,149.3999939,4167400
15-05-2024,145.8000031,145.8000031,147.6900024,144.75,147.5700073,5996000
16-05-2024,147.1900024,147.1900024,147.7899933,145.8500061,146.3399963,3827800
17-05-2024,145.6600037,145.6600037,147.4949951,145.3049927,146.8099976,3279000
20-05-2024,146.3699951,146.3699951,146.4799957,145.2100067,146.1799927,3747400
21-05-2024,144.1000061,144.1000061,145.7100067,144.0899963,145.7100067,4485000
22-05-2024,142.7100067,142.7100067,144.2100067,142.3600006,143.9400024,3190800
23-05-2024,141.0399933,141.0399933,143.4400024,140.8200073,142.5800018,3900900
24-05-2024,144.4700012,144.4700012,145.9700012,142.3000031,142.5,4497800
28-05-2024,147.0099945,147.0099945,147.8699951,145.1100006,146,5741600
29-05-2024,146.6100006,146.6100006,147.1300049,144.7339935,144.8800049,2570900
30-05-2024,145.5200043,145.5200043,147.5899963,144.4100037,145.3999939,3575000
31-05-2024,144.9299927,144.9299927,146.4299927,142.5700073,145.7799988,3778600
03-06-2024,146.25,146.25,146.9600067,144.3600006,145.7400055,3843400
04-06-2024,147.0800018,147.0800018,147.9199982,145.4400024,145.8200073,3048500
05-06-2024,145.7799988,145.7799988,148.6999969,145.1410065,147.9799957,3121500
06-06-2024,147,147,148.7899933,145.1549988,145.5099945,3463100
07-06-2024,146.6600037,146.6600037,147.0299988,145.3800049,146.1999969,2595600
10-06-2024,148.0700073,148.0700073,148.3200073,146,146.0099945,3078000
11-06-2024,147.75,147.75,148.7949982,146.4799957,147.9700012,3285800
12-06-2024,149.3200073,149.3200073,150.2899933,148.6210022,149.9900055,3579800
13-06-2024,146.1000061,146.1000061,149,143.7299957,148.9900055,4450400
14-06-2024,145.9700012,145.9700012,146.0500031,144.2799988,145.5,2754600
17-06-2024,149.5,149.5,150.1199951,146.7749939,147,5158800
18-06-2024,147.2899933,147.2899933,150.548996,146.8999939,149.8999939,3316700
20-06-2024,147.8800049,147.8800049,149.75,147.6000061,147.7700043,2874200
21-06-2024,149.5700073,149.5700073,150,147.25,148.7599945,7645500
24-06-2024,148.3899994,148.3899994,150.0399933,146.7100067,149.1499939,4530900
25-06-2024,150.9100037,150.9100037,151.2749939,148.8500061,148.9700012,4994600
26-06-2024,150,150,150.3849945,149.3699951,149.7299957,3797900
27-06-2024,151.6100006,151.6100006,151.8800049,149.3899994,150.4600067,3588600
28-06-2024,151.6300049,151.6300049,152.9299927,150.6799927,151.5399933,3842500
01-07-2024,151.6300049,151.6300049,152.1999969,149.1399994,152.1999969,2905000
02-07-2024,154.3399963,154.3399963,155.2100067,151.2899933,151.2899933,3526100
03-07-2024,152.7299957,152.7299957,154.4299927,152.3000031,153.9100037,1725600
05-07-2024,152.5,152.5,152.8800049,151.4400024,152.3999939,3836100
08-07-2024,151.9600067,151.9600067,154.1999969,150.7550049,152.6499939,3228300
09-07-2024,152.4499969,152.4499969,155.6600037,151.9649963,152.9199982,4328800
10-07-2024,151.8399963,151.8399963,153.1999969,150.0899963,153.1100006,3263500
11-07-2024,146,146,152,144.1300049,150.5500031,6289500
12-07-2024,146.7799988,146.7799988,148,146.1900024,146.8300018,2923500
15-07-2024,147.2200012,147.2200012,148.4700012,144.75,145.8800049,3546100
16-07-2024,151.2599945,151.2599945,151.6399994,147.8800049,148.4700012,4079300
17-07-2024,148,148,150.1000061,147.2599945,149.2400055,3242300
18-07-2024,146.8800049,146.8800049,150.1450043,146.75,148.1699982,3593700
19-07-2024,147.9900055,147.9900055,149.1600037,147.0299988,147.0299988,3131600
22-07-2024,150.1799927,150.1799927,150.3699951,146.5500031,148.1399994,3672100
23-07-2024,148.75,148.75,151.25,147.8300018,150.5599976,2676900
24-07-2024,144.2299957,144.2299957,147.1100006,142.9799957,146.7299957,5461900
25-07-2024,140.0299988,140.0299988,141.9450073,137.5800018,141.25,5626500
26-07-2024,140.1000061,140.1000061,141.9100037,139.0299988,141.8999939,5101400
29-07-2024,140.2899933,140.2899933,142.4299927,140,141.2400055,2723200
30-07-2024,138.9900055,138.9900055,140.9900055,137.8999939,140.6499939,2996200
31-07-2024,139.5599976,139.5599976,141.2200012,139.1000061,140.7899933,3331400
01-08-2024,135.0899963,135.0899963,139.7799988,132.8999939,139.6999969,5166900
02-08-2024,128.2299957,128.2299957,129.6000061,126.5,129.3099976,7745500
05-08-2024,125.3099976,125.3099976,125.9499969,122.0599976,123.7699966,7521900
06-08-2024,130.4700012,130.4700012,131.4499969,126.3000031,126.9049988,11148400
07-08-2024,113.0100021,113.0100021,115.5500031,110.3799973,112.4400024,29027900
08-08-2024,114.6399994,114.6399994,116.4300003,112.4199982,113.9800034,8006200
09-08-2024,115.0800018,115.0800018,116.2600021,112.5999985,114.4649963,4764400
12-08-2024,113.6200027,113.6200027,115.5,113.2699966,115.4800034,3981000
13-08-2024,116.9000015,116.9000015,117.7699966,114.0500031,114.3899994,4662000
14-08-2024,116.2399979,116.2399979,118.7399979,116.1800003,117.7200012,3504800
15-08-2024,118.8799973,118.8799973,119.1330032,116.3700027,118.1949997,5266300
16-08-2024,116.3099976,116.3099976,118.8000031,116.2200012,117.9000015,4592000
19-08-2024,119.1399994,119.1399994,119.3000031,116.4400024,116.9300003,4184700
20-08-2024,117.3799973,117.3799973,119.2799988,117.1750031,118.9400024,3940000
21-08-2024,117.6800003,117.6800003,118.2699966,116.6999969,118.0400009,5028500
22-08-2024,115.4499969,115.4499969,118.3949966,115.3000031,117.6800003,4875500
23-08-2024,116.8499985,116.8499985,118.6999969,116.3700027,116.6399994,4998400
26-08-2024,115.7099991,115.7099991,117.3899994,115.3499985,116.8499985,4948200
27-08-2024,116.7399979,116.7399979,117.4199982,115.1699982,115.3000031,3457400
28-08-2024,117.5299988,117.5299988,117.7300034,115.7600021,116,3463700
29-08-2024,116.5999985,116.5999985,119.3799973,116.4199982,118.1699982,3331000
30-08-2024,117.3099976,117.3099976,118.0500031,116.2900009,116.9400024,3279300
03-09-2024,114.9800034,114.9800034,117.8349991,114.1299973,116.3949966,4678800
04-09-2024,115.2099991,115.2099991,115.9899979,114.1900024,114.2699966,3281600
05-09-2024,116.1600037,116.1600037,116.4499969,114.5999985,114.6399994,3593400
06-09-2024,114.2799988,114.2799988,117.2600021,113.2399979,116.3700027,4072400
09-09-2024,116.3600006,116.3600006,117.9199982,114.9850006,115.1100006,4178600
10-09-2024,115.1200027,115.1200027,117.4059982,112.8600006,117.0100021,4080400
11-09-2024,115.9599991,115.9599991,116.1699982,112.5500031,115.0899963,3645000
12-09-2024,117.3600006,117.3600006,117.3799973,115.0500031,116.3300018,3075300
13-09-2024,117.75,117.75,119.2099991,117.1500015,117.75,3514200
16-09-2024,117.5500031,117.5500031,118.3000031,116.1600037,117.9899979,3229900
17-09-2024,122.1200027,122.1200027,124.7399979,119.4850006,119.8700027,6323600
18-09-2024,122.4199982,122.4199982,125.6600037,122,122.3199997,3861300
19-09-2024,128.75,128.75,131.3500061,127.4400024,127.9300003,7691600
20-09-2024,131.1799927,131.1799927,131.9499969,129.0299988,129.8300018,12476300
23-09-2024,129.0299988,129.0299988,131.6399994,128.8999939,131.5,3682600
24-09-2024,131.4799957,131.4799957,131.6699982,129.5899963,130.5800018,4189100
25-09-2024,130.7100067,130.7100067,131.8999939,130.3000031,131.3099976,2310700
26-09-2024,129.25,129.25,133.3399963,129.1459961,132.7059937,3825900
27-09-2024,128.25,128.25,130.3099976,128.1699982,130.1600037,2525700
30-09-2024,126.8099976,126.8099976,128.2299957,125.9199982,127.3199997,3808800
01-10-2024,125.4700012,125.4700012,128.1999969,123.7099991,127.3499985,3895500
02-10-2024,126.1800003,126.1800003,126.4400024,124.5500031,125.3300018,2707700
03-10-2024,125.2900009,125.2900009,125.5550003,123.5800018,124.5999985,2247000
04-10-2024,129.8500061,129.8500061,129.9299927,127.2699966,128.4199982,2986600
07-10-2024,130.2299957,130.2299957,131.3099976,128.7700043,129.0850067,2847800
08-10-2024,132.5,132.5,134.4299927,130.1499939,130.1499939,3304400
09-10-2024,135.4900055,135.4900055,135.7599945,132.8399963,133.3999939,3731800
10-10-2024,132.8099976,132.8099976,136.3699951,132.5200043,135.5500031,3060000
11-10-2024,134.3999939,134.3999939,135.3549957,132.3000031,132.3000031,2714700
14-10-2024,134.7899933,134.7899933,134.9799957,133.4199982,133.9700012,2314000
15-10-2024,133.2700043,133.2700043,134,132.3000031,133.5099945,3502700
16-10-2024,135.1499939,135.1499939,137.3950043,134.3200073,134.7299957,3691500
17-10-2024,136.0200043,136.0200043,136.6499939,135.1100006,135.6999969,3814000
18-10-2024,136.4499969,136.4499969,136.8899994,135.1600037,136.8099976,2391100
21-10-2024,137.1900024,137.1900024,137.9900055,135.1300049,135.6600037,2900500
22-10-2024,135.5899963,135.5899963,136.3500061,135.3320007,136.1100006,2408400
23-10-2024,131.9199982,131.9199982,136.1999969,131.2700043,135,3444600
24-10-2024,132.75,132.75,133.75,131.6600037,133.5500031,2677700
25-10-2024,134.5800018,134.5800018,135.2799988,133.1699982,133.3800049,2552100
28-10-2024,135.7799988,135.7799988,137.3000031,135.3999939,136.3000031,3260400
29-10-2024,137.7799988,137.7799988,138.3500061,135.2440033,135.3300018,2871900
30-10-2024,136.5,136.5,138.6600037,136.3099976,136.4700012,3010500
31-10-2024,134.7899933,134.7899933,138.0599976,134.2599945,137.6999969,5049100
01-11-2024,136.4600067,136.4600067,136.8800049,133.8049927,133.9600067,3707600
04-11-2024,136.8699951,136.8699951,137.5500031,135.4499969,136.2299957,2459700
05-11-2024,137.8200073,137.8200073,140.8699951,137.0700073,137.5500031,4989200
06-11-2024,140.9100037,140.9100037,142.9499969,139.4100037,141.9799957,5110900
07-11-2024,147.3699951,147.3699951,148.6399994,141.6999969,141.7599945,11988900
08-11-2024,134.6100006,134.6100006,137.7100067,132.7599945,134.6699982,19189000
11-11-2024,137.3999939,137.3999939,139.1600037,135.1199951,136,6535100
12-11-2024,133.1999969,133.1999969,136.1199951,133.1300049,135.6499939,6903500
13-11-2024,132.7599945,132.7599945,135.1300049,131.3309937,133.8300018,4922600
14-11-2024,134.5599976,134.5599976,136.6600037,133.1499939,133.9700012,4777600
15-11-2024,132.5,132.5,134.5299988,131.3099976,134.1999969,4798700
18-11-2024,132.1900024,132.1900024,133.4499969,131.5800018,132.5599976,4507400
19-11-2024,131.4400024,131.4400024,131.9600067,129.8699951,131.1499939,5172400
20-11-2024,135.25,135.25,135.3800049,130.2200012,130.2200012,5537400
21-11-2024,133.2599945,133.2599945,134.9499969,132.5800018,134.1799927,4061100
22-11-2024,137.3399963,137.3399963,140.7599945,133.3000031,133.3000031,6301100
25-11-2024,140.9299927,140.9299927,141,137.75,138.0099945,7930500
26-11-2024,139.6699982,139.6699982,141.75,139.1799927,140.7799988,3228200
27-11-2024,138.2799988,138.2799988,140.4100037,137.6799927,139.6699982,2657000
29-11-2024,136.1100006,136.1100006,139.5299988,135.8329926,138.5299988,2664200
02-12-2024,137.4900055,137.4900055,137.6000061,135.6900024,136.0099945,3608700
03-12-2024,137.4600067,137.4600067,138.3699951,135.3760071,136.9700012,4681000
04-12-2024,139.0700073,139.0700073,139.1499939,134.8500061,136.5500031,3893400
05-12-2024,136.3200073,136.3200073,140.3800049,135.5099945,138.8399963,6174900
06-12-2024,136.9199982,136.9199982,138.8600006,136.5599976,137.75,4295800
09-12-2024,137.2700043,137.2700043,138.9700012,136.5899963,137,3648700
10-12-2024,138.3000031,138.3000031,139.8899994,136.6199951,137.1900024,4777800
11-12-2024,138.8399963,138.8399963,140.1699982,137.2100067,138.6799927,4096100
12-12-2024,137.4700012,137.4700012,139.1000061,134.3999939,138.1000061,4254100
13-12-2024,130.9499969,130.9499969,137.0189972,130.75,136.6499939,5288500
16-12-2024,132.1999969,132.1999969,133.2799988,129.1699982,131.2200012,4136300
17-12-2024,132.2400055,132.2400055,132.6100006,130.8800049,132.1999969,3125800
18-12-2024,127.5400009,127.5400009,133.7100067,127.2300034,132.0249939,4236700
19-12-2024,129.3500061,129.3500061,131.0800018,127.9100037,129.1300049,4744000
20-12-2024,134.2100067,134.2100067,135.8200073,128.3399963,128.6300049,15471700
23-12-2024,134.5200043,134.5200043,135.5800018,132.2100067,134.8099976,4728300
24-12-2024,134.9900055,134.9900055,135.0700073,132.8300018,134.3300018,1677100
26-12-2024,135.3200073,135.3200073,136.2700043,134.2400055,134.2400055,2067000
27-12-2024,133.3849945,133.3849945,134.5,132.1600037,133.5899963,2650100
30-12-2024,131.8099976,131.8099976,132.6100006,129.8500061,131.3099976,2458800
31-12-2024,131.4100037,131.4100037,133.1900024,131.2700043,132.4600067,2312300
02-01-2025,131.4799957,131.4799957,134.2299957,130.4100037,131.8699951,2605800
03-01-2025,135.7100067,135.7100067,136.3600006,131.9400024,131.9799957,3606900
06-01-2025,135.1999969,135.1999969,138.1000061,134.5800018,137,4174500
07-01-2025,131.2899933,131.2899933,136.7649994,130.8099976,135.3500061,4290500
08-01-2025,130.8000031,130.8000031,131.6300049,130.1000061,131.1999969,3204700
10-01-2025,129.6300049,129.6300049,133.0500031,128.8000031,131.3000031,4325400
13-01-2025,128.8500061,128.8500061,130.1300049,128.0829926,128.5850067,3510600
14-01-2025,127.5999985,127.5999985,131.1000061,127.1699982,129.8200073,3998900
15-01-2025,132.5200043,132.5200043,133.1499939,130.1600037,130.1900024,3732900
16-01-2025,132.1600037,132.1600037,132.9499969,129.8200073,132,2904800
17-01-2025,135.1199951,135.1199951,135.6199951,132.6900024,134.1699982,3751200
21-01-2025,133.0700073,133.0700073,135.6399994,131.2400055,135.4700012,5396800
22-01-2025,132.5,132.5,135,132.3399963,133,5028500
23-01-2025,133.2400055,133.2400055,133.6399994,131.7749939,132.3999939,3967800
24-01-2025,127.0899963,127.0899963,132.7200012,126.7200012,132.6100006,6966900
27-01-2025,128.9600067,128.9600067,129.0599976,125.6399994,125.9400024,4807000
28-01-2025,131.0500031,131.0500031,131.4199982,126.8600006,128.6699982,5929900
29-01-2025,132.5800018,132.5800018,134.0500031,130.8899994,131.4199982,3627500
30-01-2025,131.7899933,131.7899933,134.3710022,130.8500061,133.5599976,2440500
31-01-2025,131.1699982,131.1699982,134.4499969,130.5700073,132.2799988,3046700
03-02-2025,129.7799988,129.7799988,130.9550018,127.5149994,129.1900024,2745000
04-02-2025,130.7400055,130.7400055,131.4900055,129.0800018,129.5800018,2687200
05-02-2025,129.6000061,129.6000061,130.3399963,128.1000061,130.2700043,3000700
06-02-2025,132.5700073,132.5700073,133.1900024,130.1499939,130.1600037,3704400
07-02-2025,134.9799957,134.9799957,139.5,133.9060059,134.6999969,5933200
10-02-2025,135.2400055,135.2400055,136.3600006,133.1600037,136.3000031,4760100
11-02-2025,134.5200043,134.5200043,136.25,134.0899963,134.9100037,4043000
12-02-2025,140.5200043,140.5200043,141.1999969,132.7899933,133.0700073,6147200
